,Unnamed: 0,Unnamed: 0.1,Radiacion,Radiacion difusa,Ratio nubes,Factor solar,Área solar,Intensidad cielo,Intensidad cielo Equiponderado Coseno:True Gamma_corr:True,Intensidad cielo Equiponderado Coseno:False Gamma_corr:True,Intensidad cielo Equiponderado Coseno:True Gamma_corr:False,Intensidad cielo Equiponderado Coseno:False Gamma_corr:False,Intensidad cielo CCIR Coseno:True Gamma_corr:True,Intensidad cielo CCIR Coseno:False Gamma_corr:True,Intensidad cielo CCIR Coseno:True Gamma_corr:False,Intensidad cielo CCIR Coseno:False Gamma_corr:False,Intensidad cielo ITUR Coseno:True Gamma_corr:True,Intensidad cielo ITUR Coseno:False Gamma_corr:True,Intensidad cielo ITUR Coseno:True Gamma_corr:False,Intensidad cielo ITUR Coseno:False Gamma_corr:False,Intensidad nubes,Intensidad nubes Equiponderado Coseno:True Gamma_corr:True,Intensidad nubes Equiponderado Coseno:False Gamma_corr:True,Intensidad nubes Equiponderado Coseno:True Gamma_corr:False,Intensidad nubes Equiponderado Coseno:False Gamma_corr:False,Intensidad nubes CCIR Coseno:True Gamma_corr:True,Intensidad nubes CCIR Coseno:False Gamma_corr:True,Intensidad nubes CCIR Coseno:True Gamma_corr:False,Intensidad nubes CCIR Coseno:False Gamma_corr:False,Intensidad nubes ITUR Coseno:True Gamma_corr:True,Intensidad nubes ITUR Coseno:False Gamma_corr:True,Intensidad nubes ITUR Coseno:True Gamma_corr:False,Intensidad nubes ITUR Coseno:False Gamma_corr:False,ghi,Azimuth,Zenith
1094,1094,2020-05-10 16:14:00,342.8432922363281,306.95550537109375,0.6213118907842917,0.5,29470.5,0.6863873935268615,0.08169955940519502,0.2324099125274775,0.05256691241520885,0.1409951962680202,0.07924651391817521,0.2259300165988134,0.04868637329357802,0.13129319497115882,0.0802033814808085,0.22851807327729864,0.0495968030686691,0.13371098220507935,0.7735605461885977,0.2873458047805264,0.483504054754406,0.22332352231222968,0.3684189030256048,0.2837837167299838,0.4772024845671698,0.2167658421565678,0.3570394625958925,0.2856322565663796,0.4806223655885671,0.21961428232908498,0.3620654157647464,950.6531072894944,238.4559793631432,34.739435772803304
1095,1095,2020-05-10 16:16:00,314.2143096923828,279.11630249023443,0.7246035600488099,0.0,25722.0,0.6845691768140219,0.054598635374590886,0.16088033993204998,0.034448689972340525,0.0946866402986154,0.052736550426791366,0.1561147918005175,0.03156960804110829,0.08766559717350418,0.053480731656842695,0.15822935397812465,0.032220991363374904,0.08950010411057098,0.7670028377616214,0.3176954439807854,0.5583391489581058,0.24358419868387698,0.4202218661526741,0.31392203241895217,0.5514151347749926,0.23664893306949344,0.4076761926488416,0.31617344840223205,0.5557729868096106,0.23988419099243,0.413785621454248,950.5441309070103,239.0636820207564,35.06449306469057
1096,1096,2020-05-10 16:18:00,345.92449951171875,304.7889404296875,0.7916746555483309,0.0,13556.0,0.6864510425289863,0.04380453540116674,0.1202965895155272,0.02764821090766067,0.07062729398541001,0.04235942319926593,0.1165509796184315,0.025377911409391184,0.06516713646219495,0.04299895406165403,0.11824964269516172,0.025925070463304997,0.06659625237330609,0.7776783928516153,0.3415378973045053,0.6182636964980258,0.2633175452536424,0.4721510952410917,0.33747744068217794,0.6107655027409906,0.2557364268496033,0.4582024560549585,0.33997977646949346,0.6156682737881821,0.2594822441334614,0.4653966347201075,950.3747398730399,239.663112632518,35.391612351069405
1097,1097,2020-05-10 16:20:00,606.1280670166017,389.1325073242188,0.6770230309496698,0.25,4107.5,0.6964533622313174,0.06831785315802556,0.1895937528579504,0.043698733769378925,0.11297453716038484,0.0660707523412022,0.1837282859382544,0.04014015256245266,0.10434067487531214,0.06709281557462869,0.1864245791875609,0.041028466358364865,0.10665976330120264,0.7902464022975385,0.2961779936193425,0.5373691062470104,0.2297548653020752,0.4164769517623131,0.2926492877024349,0.5309240539566763,0.22301458694808005,0.4041764135994799,0.2947743049139261,0.5350150144805516,0.22639776552677104,0.4105232868737102,950.144947905911,240.25445792470882,35.72073008967788
1098,1098,2020-05-10 16:22:00,566.6284027099608,412.0028991699219,0.7981100220188424,0.0,13442.0,0.6987990711291121,0.03757716429272883,0.1163954603146642,0.023875170119819333,0.06845110253353827,0.03623899310207262,0.11264722576146136,0.021762631197980185,0.06298167026887383,0.03685693231559605,0.1143793067851934,0.022273424372211657,0.06442073897904657,0.7877243391175747,0.3551850791064795,0.6313338069564929,0.2754935684534468,0.4873917821620643,0.3510705955311757,0.6239144340123913,0.2675343333386637,0.473133675228348,0.3535641882361863,0.6286906896379056,0.2715341683344573,0.4805423715841052,949.8547732135619,240.8379020714608,36.05178469945247
1099,1099,2020-05-10 16:24:00,1015.9052124023438,400.5646514892578,0.7884406234281045,0.25,260.5,0.7005963913756073,0.03935284835647725,0.1218547838356155,0.024960139006728888,0.07164944643671572,0.03792488350315711,0.11785557540713645,0.02267608129108417,0.06577308309654115,0.03858902543736646,0.11972278679975183,0.023233804447740224,0.0673274721482051,0.7896747089357246,0.35147640607932656,0.6248851657380642,0.27385362987637324,0.4834318996678469,0.34752068814017034,0.6177323146360638,0.2661605483234153,0.4696342984748394,0.3500538160533111,0.6226116198186896,0.2701376905244621,0.4770979261843969,949.5042386988962,241.41362581235046,36.384716065363705
1100,1100,2020-05-10 16:26:00,1185.89453125,290.6094055175781,0.7735469650140894,0.0,23854.5,0.7001543653488678,0.04121341600166584,0.12981594674388905,0.02564890141733352,0.07569219884181347,0.03961247964466188,0.1254420663846102,0.02315793888421217,0.06929272581997026,0.04029220589907445,0.1273418407710215,0.023705751227362057,0.07085577254659346,0.7924802631369469,0.34651100035756816,0.6156660594986482,0.2707659298678885,0.4785349789405359,0.3425812999489765,0.6085353234294656,0.2630716220143059,0.4647066290477242,0.3449208353219968,0.6130207023831522,0.26692348212954475,0.4718330181210086,949.0933719102649,241.98180754063102,36.71946615425004
1101,1101,2020-05-10 16:28:00,1238.4010009765625,271.6988525390625,0.6960318033277189,0.0,22280.0,0.690715362235302,0.06005608506797094,0.1812668739339068,0.037874411654732466,0.10801154206001323,0.05797365701469712,0.17557069694069802,0.03465437269920485,0.0996417261622651,0.058847711984699735,0.17793975198040268,0.035391308580716166,0.10167357836611557,0.7840675454005883,0.3170099092567667,0.5483891667241467,0.2445684483249021,0.4218835173794671,0.31317328082794343,0.5416446576954788,0.2373747354144615,0.4092664671580895,0.3153992103213069,0.5457359475559096,0.24083410287087145,0.4154570502993475,948.6222050418977,242.54262244334862,37.05597851865561
1102,1102,2020-05-10 16:30:00,816.4891357421875,306.2492370605469,0.6513729781878921,0.0,38272.0,0.6939335853797394,0.0805072462251247,0.21635171415475454,0.05211803645303068,0.1327618071886697,0.07812392720636288,0.2101484073846588,0.04832541220066958,0.12341957498571828,0.07913535554162847,0.2127078649669462,0.04928509331187343,0.1257975340102433,0.7911609871572213,0.29574257665191345,0.5181206964615814,0.2305257930341045,0.4030431380739856,0.2920729319059483,0.511644076535916,0.22370022347967264,0.39093001484872186,0.2940530154181516,0.5153408884306718,0.22671934125169246,0.3964766223577844,948.0907747402945,243.09624264580464,37.394198359876654
1103,1103,2020-05-10 16:32:00,419.55604553222656,291.5930480957031,0.6010920117590087,0.5,32832.5,0.6952189437573282,0.08975406737403993,0.2434359190475842,0.056467413177935036,0.14722316386142165,0.08677420364438458,0.2360287601566012,0.05183362195502823,0.1361999003521772,0.08800459028550063,0.2390199613683966,0.05290765389483222,0.13887109730696545,0.7988931420054783,0.2719718835970593,0.4828336742628765,0.21505692947394692,0.3784446180205829,0.26871171778840125,0.4769252410207523,0.2089065604324204,0.36732273405894506,0.27041298848326617,0.4802082859085484,0.21152654780742802,0.3722834327302124,947.4991228374947,243.64283734652642,37.734072590623214
