,Tiempo,Zenith,Azimuth,Area,Circul,A_Z,A_A,Área Predecida
0,2020-05-08 11:06:00+02:00,0.498521608230636,-0.2601752232266315,32936.0,0.7391471541341883,25536.862841775874,21748.812221162407,36269.774302268954
0,2020-05-08 11:08:00+02:00,0.49349772296223327,-0.26695448846862274,33056.5,0.7163306109230942,25041.748609383358,21657.26986234713,35798.84513961361
0,2020-05-08 11:10:00+02:00,0.4884806688181328,-0.27379582724409357,32025.0,0.6491734052890032,24581.34006597777,21573.309807716312,35331.91635637006
0,2020-05-08 11:12:00+02:00,0.4834711738302976,-0.280701470892417,32268.5,0.6260157010536466,24155.326221342664,21496.376099476878,34869.20766427196
0,2020-05-08 11:14:00+02:00,0.478469975022194,-0.28767370903797584,32408.0,0.640790933978551,23763.151168509154,21425.901015858544,34410.942936782885
0,2020-05-08 11:16:00+02:00,0.4734778189078719,-0.2947148894493094,32430.0,0.656573490501236,23404.02565960074,21361.306569497185,33957.35028098145
0,2020-05-08 11:18:00+02:00,0.46849546036790235,-0.3018274200023794,32253.0,0.6485596413933692,23076.94094337523,21302.00618587499,33508.66195323563
0,2020-05-08 11:20:00+02:00,0.4635236698020628,-0.3090137585228215,31940.5,0.6317998329111533,22780.685318810865,21247.40670035591,33065.11500583927
0,2020-05-08 11:24:00+02:00,0.45361491155274486,-0.3236179963529475,31321.5,0.6884128095618482,22274.907452617306,21149.91758312701,32194.413742038712
0,2020-05-08 11:26:00+02:00,0.44867953520563275,-0.3310410961083401,30429.0,0.6561157059293456,22062.116710443282,21105.829206742972,31767.75490419354
0,2020-05-08 11:28:00+02:00,0.443757908857764,-0.3385484033509517,29518.5,0.6740097972255116,21873.662073217332,21064.050029014154,31347.228237277814
0,2020-05-08 11:30:00+02:00,0.4388508581484691,-0.34614264726673105,29075.5,0.7189503663103465,21707.61876626173,21023.991978710375,30933.092274307535
0,2020-05-08 11:32:00+02:00,0.4339592272089105,-0.3538265949153795,28338.5,0.6603773021400396,21561.98919046065,20985.07801072074,30525.610242777882
0,2020-05-08 11:34:00+02:00,0.4290838692687437,-0.3616030628706739,27456.5,0.6194145339562129,21434.727455031127,20946.746215727337,30125.049135363894
0,2020-05-08 11:36:00+02:00,0.4242256537184217,-0.3694749027734344,26740.0,0.7054661946454819,21323.764606996905,20908.454476024915,29731.68014017871
0,2020-05-08 11:38:00+02:00,0.4193854649750586,-0.3774449987784504,26274.5,0.7237449859208701,21227.03340553143,20869.685476314706,29345.778342002726
0,2020-05-08 11:40:00+02:00,0.41456420133809985,-0.385516264452173,25536.0,0.7478631966023033,21142.492659457028,20829.952139885114,28967.62239602326
0,2020-05-08 11:42:00+02:00,0.40976278191556137,-0.39369162519678286,25162.5,0.6938191574046975,21068.15093501634,20788.80355091038,28597.494789216085
0,2020-05-08 11:44:00+02:00,0.4049821374318379,-0.40197402671215865,24481.5,0.7355047560228493,21002.08892982523,20745.83114403465,28235.680792895
0,2020-05-08 11:46:00+02:00,0.40022321713853365,-0.41036641546189817,24373.0,0.7571555644493189,20942.480795857264,20700.67539231259,27882.46862938431
0,2020-05-08 11:49:00+02:00,0.39312768900306616,-0.4231676510598799,23880.0,0.7253894232334813,20861.45813228772,20628.201046207636,27369.415171546134
0,2020-05-08 11:51:00+02:00,0.38842734595986167,-0.4318478302430055,23980.0,0.776640750008548,20810.781524806283,20576.399055802518,27038.98324219731
0,2020-05-08 11:53:00+02:00,0.3837521911810556,-0.4406481769100581,23885.0,0.732289866274033,20761.16981523577,20521.643705185696,26718.17797852338
0,2020-05-08 11:55:00+02:00,0.3791032543301895,-0.44957151218905334,23920.5,0.7495141752000165,20711.43148819916,20463.884570237555,26407.294347424264
0,2020-05-08 11:57:00+02:00,0.37448158614889654,-0.458620584847747,23845.0,0.7361162273503812,20660.550367892254,20403.1597638179,26106.627221748684
0,2020-05-08 11:59:00+02:00,0.36988825738192915,-0.4677980553470706,23898.0,0.7446705386102231,20607.692605678458,20339.602504097256,25816.470459582837
0,2020-05-08 12:01:00+02:00,0.3653243592252831,-0.477106475063411,23889.0,0.7230264048329118,20552.21093003545,20273.44697236433,25537.11599548116
0,2020-05-08 12:03:00+02:00,0.360791002332054,-0.4865482663452963,23864.0,0.7173606298898471,20493.646064312197,20205.033113955487,25268.85274410143
0,2020-05-08 12:05:00+02:00,0.3562893233716861,-0.4961256843632139,23594.5,0.6739357755625232,20431.725410657236,20134.81016551627,25011.965834159215
0,2020-05-08 12:07:00+02:00,0.35182047641377184,-0.5058408080993916,23955.5,0.7416856380089651,20366.358722296078,20063.338162365915,24766.734828119617
0,2020-05-08 12:09:00+02:00,0.3473856395798089,-0.5156954969094374,23952.5,0.7469394583417658,20297.631216432434,19991.287442546552,24533.43272146929
0,2020-05-08 12:11:00+02:00,0.3429860140594597,-0.5256913600262817,23839.0,0.7444402403135821,20225.79393482767,19919.43532340853,24312.324350626455
0,2020-05-08 12:13:00+02:00,0.33862282470118005,-0.5358297197959618,24024.0,0.6776282762301366,20151.251608976396,19848.659581695578,24103.66475313253
0,2020-05-08 12:15:00+02:00,0.33429731919069416,-0.5461115751466056,23975.0,0.6955209903683326,20074.548164285487,19779.928174596807,23907.697316650767
0,2020-05-08 12:17:00+02:00,0.3300107744806815,-0.5565375443986033,24017.0,0.7258068060332941,19996.35023714439,19714.284832264977,23724.65209517724
0,2020-05-08 12:19:00+02:00,0.3257644888184473,-0.5671078389575765,24017.5,0.661968679226762,19917.428572422126,19652.829712003542,23554.74331482043
0,2020-05-08 12:21:00+02:00,0.32155978828062887,-0.5778221990726795,24099.5,0.7311819538594493,19838.63810357661,19596.695184944365,23398.16737417366
0,2020-05-08 12:23:00+02:00,0.3173980261553584,-0.5886798428638899,24064.0,0.6911259746771473,19760.89665141236,19547.016139515617,23255.10034470909
0,2020-05-08 12:25:00+02:00,0.3132805824330486,-0.5996794119269432,24014.0,0.6770578283779268,19685.162713545375,19504.89483353381,23125.695326963047
0,2020-05-08 12:27:00+02:00,0.30920887025098115,-0.6108188945989148,24030.5,0.6889430713247265,19612.41283862153,19471.36049372552,23010.079847934423
0,2020-05-08 12:29:00+02:00,0.3051843286651419,-0.6220955822481835,24051.5,0.7149253731708721,19543.61859117099,19447.323902941087,22908.352663727142
0,2020-05-08 12:31:00+02:00,0.30120842927257535,-0.633505985179079,23984.5,0.6329537436502771,19479.724011597456,19433.528079681975,22820.580837989226
0,2020-05-08 12:33:00+02:00,0.29728267606010567,-0.6450457631996152,23847.0,0.7357143131236689,19421.62359200651,19430.496099235464,22746.79644569545
0,2020-05-08 12:35:00+02:00,0.29340860670262,-0.6567096493305163,23856.5,0.7082529385434885,19370.14132246538,19438.477924680814,22686.99318174168
0,2020-05-08 12:37:00+02:00,0.28958779269587176,-0.668491374524666,23455.5,0.7042425108152428,19326.011164236348,19457.398579594086,22641.122833788308
0,2020-05-08 12:39:00+02:00,0.2858218460125165,-0.6803835699630806,23475.0,0.7197196822601183,19289.859414942563,19486.81053945236,22609.091724607657
0,2020-05-08 12:42:00+02:00,0.2802794149489254,-0.6984099962393879,23283.5,0.734983488305269,19251.654752163915,19548.59874656832,22586.66662620104
0,2020-05-08 12:44:00+02:00,0.27665792990504917,-0.7105382757393506,23181.0,0.68666126433553,19237.348990225233,19599.509790547494,22588.491567997466
0,2020-05-08 12:46:00+02:00,0.2730972568414527,-0.7227414823735786,22989.0,0.7530190500668751,19232.164901150856,19655.955045588707,22603.415878979795
0,2020-05-08 12:48:00+02:00,0.2695991906202719,-0.7350063190015794,23231.0,0.7503855959312443,19236.090975218685,19715.527198393203,22631.095249187492
0,2020-05-08 12:50:00+02:00,0.26616557651766953,-0.7473179271016788,23065.5,0.7739425254414563,19248.957668970805,19775.436425434727,22671.119711117935
0,2020-05-08 12:52:00+02:00,0.26279830531886156,-0.759659834490291,22950.0,0.7826230152546315,19270.438732058974,19832.58877116686,22723.01040394674
0,2020-05-08 12:54:00+02:00,0.25949932023275657,-0.7720138676505137,22802.0,0.7162462273551085,19300.05605674791,19883.696912886677,22786.216529411176
0,2020-05-08 12:56:00+02:00,0.256270617867662,-0.7843600925299037,22834.0,0.7188104368562414,19337.188052139478,19925.423817593954,22860.11271506184
0,2020-05-08 12:58:00+02:00,0.25311425040110924,-0.7966767609280238,22939.5,0.7200127847188065,19381.081457006512,19954.556860537068,22943.996828845266
0,2020-05-08 13:00:00+02:00,0.25003232661430724,-0.8089402732673371,22805.5,0.6854534581798524,19430.86644889461,19968.207035911746,23037.08838721484
0,2020-05-08 13:02:00+02:00,0.24702701791483775,-0.8211251354637418,22468.5,0.683455606858911,19485.574706103653,19964.02432622944,23138.527469986773
0,2020-05-08 13:04:00+02:00,0.2441005538681752,-0.8332039740218422,22659.0,0.7060628393325403,19544.16035792604,19940.416634716785,23247.374728738738
0,2020-05-08 13:06:00+02:00,0.2412552277609705,-0.8451475300645139,22481.0,0.7069299630000813,19605.523088576738,19896.755926659243,23362.61198072738
0,2020-05-08 13:08:00+02:00,0.2384933966254034,-0.8569246964419538,22501.0,0.7293488142602208,19668.533160428284,19833.55237984987,23483.143961708352
0,2020-05-08 13:10:00+02:00,0.23581748092588595,-0.8685025800427929,22504.0,0.7129284883764524,19732.057727096602,19752.57528434929,23607.80121343139
0,2020-05-08 13:12:00+02:00,0.23322996811152086,-0.8798465727659203,22562.5,0.725168907460776,19794.987698134035,19656.89948279398,23735.343987549917
0,2020-05-08 13:14:00+02:00,0.23073340655147115,-0.8909204915490624,22769.5,0.749389499855472,19856.264787717955,19550.857602467808,23864.46789112425
0,2020-05-08 13:16:00+02:00,0.22833040761776935,-0.9016867121537983,22622.0,0.6582099596610607,19914.907582854386,19439.884068909127,23993.81051975279
0,2020-05-08 13:18:00+02:00,0.2260236423267947,-0.9121063565429312,22693.5,0.7373114749166605,19970.036175026093,19330.24363577008,24121.959760444282
0,2020-05-08 13:20:00+02:00,0.2238158377922733,-0.9221395118625396,22922.0,0.7035192128375239,20020.894435412716,19228.64816674023,24247.4635543974
0,2020-05-08 13:22:00+02:00,0.22170977178188467,-0.9317454885160505,22971.5,0.7376434968927585,20066.869179086294,19141.77785348365,24368.84120385557
0,2020-05-08 13:24:00+02:00,0.21970826944045063,-0.9408830979817728,22981.5,0.686614712136672,20107.505367900943,19075.737016070776,24484.595950375224
0,2020-05-08 13:26:00+02:00,0.2178141915029081,-0.949510997456994,22661.5,0.7296201653642336,20142.516878449358,19035.487314748192,24593.229363728344
0,2020-05-08 13:28:00+02:00,0.21603042808074124,-0.9575880344811227,22587.0,0.7340885391209873,20171.791913902853,19024.31307898855,24693.256606728784
0,2020-05-08 13:30:00+02:00,0.21435988720353832,-0.9650736373152686,22386.0,0.6854187166383974,20195.39281199989,19043.37872822605,24783.223031394533
0,2020-05-08 13:32:00+02:00,0.2128054818876284,-0.9719282292507849,21806.5,0.7050542482449974,20213.549834792502,19091.438769513454,24861.72167116223
0,2020-05-08 13:35:00+02:00,0.21069797796832418,-0.9809440001572736,22065.0,0.7500431279091062,20231.460213965736,19209.061163766735,24955.056067962287
0,2020-05-08 13:37:00+02:00,0.2094465636105904,-0.9860583440931484,22151.0,0.7488794857774548,20237.989192991983,19308.22773960839,24999.206681990967
0,2020-05-08 13:39:00+02:00,0.20832130600081974,-0.9904172980297675,22276.5,0.6768923272645657,20240.970873336773,19414.016269925585,25027.604097025003
0,2020-05-08 13:41:00+02:00,0.20732494373393706,-0.9939912123157482,22160.0,0.7399336613516113,20241.155210046098,19516.781175362707,25039.281776189164
0,2020-05-08 13:43:00+02:00,0.2064601227142652,-0.9967538504318129,22020.0,0.6922511495243352,20239.325127079617,19606.87624967568,25033.419463445447
0,2020-05-08 13:45:00+02:00,0.20572937350930104,-0.9986827888713897,22287.5,0.7036743628521757,20236.25932581094,19675.609198613434,25009.358467296654
0,2020-05-08 13:47:00+02:00,0.20513508898345742,-0.999759777815375,22361.5,0.7070981279697902,20232.69431630103,19716.15084860895,24966.61514072644
0,2020-05-08 13:49:00+02:00,0.20467949896947885,-0.9999710620777429,22444.0,0.6686390974599744,20229.287333023036,19724.290326686176,24904.892022579268
0,2020-05-08 13:51:00+02:00,0.20436464722983455,-0.9993076404959504,22364.5,0.7102826562276424,20226.581927379128,19698.93859908909,24824.08643807718
0,2020-05-08 13:53:00+02:00,0.2041923673348598,-0.9977654662512767,22583.0,0.7225556744415839,20224.977996749105,19642.31002964619,24724.29614486659
0,2020-05-08 13:55:00+02:00,0.20416425945989355,-0.9953455761424845,22400.5,0.6976040872684537,20224.70793556259,19559.749063548723,24605.82177515299
0,2020-05-08 13:57:00+02:00,0.20428166824827546,-0.9920541500706254,22237.0,0.6851276885393669,20225.820385930594,19459.213957155316,24469.166156312393
0,2020-05-08 13:59:00+02:00,0.20454566218969855,-0.9879024847717174,22372.0,0.702739259643386,20228.172761944355,19350.473101961183,24315.029828336803
0,2020-05-08 14:01:00+02:00,0.20495701515527903,-0.9829068969227978,22324.5,0.733451291286815,20231.43332493119,19244.107812575057,24144.30357190396
0,2020-05-08 14:03:00+02:00,0.20551619027031684,-0.9770885453774302,22373.5,0.72146797835466,20235.09310807963,19150.439008109588,23958.05749273869
0,2020-05-08 14:05:00+02:00,0.2062233266873455,-0.9704731799936398,22643.0,0.6907588312008776,20238.48746865173,19078.503740368444,23757.527102521126
0,2020-05-08 14:07:00+02:00,0.20707822989254304,-0.9630908191440374,22367.5,0.6972002586977585,20240.826503212564,19035.197783461477,23544.09659444014
0,2020-05-08 14:09:00+02:00,0.20808036402723692,-0.9549753785819455,22303.5,0.6977780145004622,20241.233034838224,19024.67544781247,23319.280143152864
0,2020-05-08 14:11:00+02:00,0.20922885087874019,-0.946164222574058,22495.5,0.6925657838106994,20238.78643083875,19048.061201566474,23084.700590416993
0,2020-05-08 14:13:00+02:00,0.2105224699413728,-0.9366976972428092,22326.0,0.7087007388420383,20232.570107280044,19103.486700664253,22842.067460627673
0,2020-05-08 14:15:00+02:00,0.21195966379308956,-0.9266186205247698,22186.5,0.7336548122769719,20221.720354899764,19186.42608253806,22593.1537679639
0,2020-05-08 14:17:00+02:00,0.21353854768174504,-0.9159717511356524,22258.5,0.6582697357205828,20205.473984507844,19290.269554283477,22339.772496425925
0,2020-05-08 14:19:00+02:00,0.2152569201667815,-0.9048032678377744,21613.0,0.6904502789506496,20183.212382139638,19407.05272459268,22083.753731495584
0,2020-05-08 14:21:00+02:00,0.21711228270140578,-0.8931602161631718,22268.5,0.726569548068906,20154.49963262584,19528.25064911422,21826.92166461682
0,2020-05-08 14:23:00+02:00,0.21910185721427397,-0.8810900051127817,22347.0,0.7488918679841777,20119.11289462517,19645.54763452794,21571.073638349393
0,2020-05-08 14:26:00+02:00,0.2223311644553691,-0.8622870292299254,21862.5,0.6636041712771256,20053.610678306548,19798.287510144113,21192.959169814596
0,2020-05-08 14:28:00+02:00,0.2246424941201975,-0.8493543336413971,21862.5,0.7171468193192942,20002.12459258479,19876.46556130075,20947.085333118215
0,2020-05-08 14:30:00+02:00,0.22707646305603063,-0.8361564289901604,22193.5,0.6468950323581774,19945.07325846143,19931.534551962024,20708.007610214292
0,2020-05-08 14:40:00+02:00,0.24095160630993145,-0.7676395595098227,23652.0,0.6565240420901884,19612.29768054094,19866.50259462628,19661.80908154552
0,2020-05-08 14:46:00+02:00,0.25049627896570287,-0.7257964237167919,24381.0,0.7015605737730258,19422.950397800887,19670.628690626276,19191.428356482298
0,2020-05-18 10:38:00+02:00,0.5583344281056128,-0.13063462756761143,27281.0,0.6862730372769027,33819.92025478487,26120.482352595238,39575.15984967341
0,2020-05-18 10:40:00+02:00,0.5533089003609173,-0.13663891868450034,27249.5,0.6578887497960425,32984.36304983217,25770.727825033482,39067.44692073697
0,2020-05-18 10:42:00+02:00,0.5482752968728247,-0.14267704247915325,26830.0,0.6484521985411131,32166.66868210165,25436.22574705818,38560.05794815696
0,2020-05-18 10:44:00+02:00,0.54323427766172,-0.14875035154017055,25231.5,0.7072291348896603,31369.419071492273,25116.86376458912,38053.160526482854
0,2020-05-18 10:46:00+02:00,0.5381865083939203,-0.15486024434226633,25195.5,0.6971467028707808,30595.041224233806,24812.502072143587,37546.92530123895
0,2020-05-18 10:48:00+02:00,0.5331326508784267,-0.16100817885467247,25164.0,0.6538921402497206,29845.783569416963,24522.973135354594,37041.525115090044
0,2020-05-18 10:50:00+02:00,0.5280733703963296,-0.16719566592580573,25079.5,0.6584134519969655,29123.696900819195,24248.082470161375,36537.135849240614
0,2020-05-18 10:52:00+02:00,0.5230093346572655,-0.1734242727830415,25049.5,0.7031466081338393,28430.61612779321,23987.608869759642,36033.936424194675
0,2020-05-18 10:54:00+02:00,0.5179412144007198,-0.1796956245946609,24911.0,0.7006082908420034,27768.144626457244,23741.30472676564,35532.10896797941
0,2020-05-18 10:57:00+02:00,0.5103328501981604,-0.18918650318232777,24717.0,0.6831265557274082,26834.732163945213,23397.81040845349,34782.34681983874
0,2020-05-18 10:59:00+02:00,0.5052574785946404,-0.1955722220686388,24552.5,0.7182157882059029,26254.167757317657,23185.67619832636,34284.76869870383
0,2020-05-18 11:01:00+02:00,0.5001804028939284,-0.2020068532773692,24348.5,0.6825990242572513,25707.835493318038,22986.641416390754,33789.2277491221
0,2020-05-18 11:03:00+02:00,0.4951023152169733,-0.2084923025179599,24267.5,0.6905435770946902,25196.1732997247,22800.343510401173,33295.92268541538
0,2020-05-18 11:05:00+02:00,0.4900239141651634,-0.21503054235698968,23901.5,0.7006390697427711,24719.349371271208,22626.39526656503,32805.05639256557
0,2020-05-18 11:07:00+02:00,0.4849459037979865,-0.22162361602633515,23515.0,0.7113930111791443,24277.26441710908,22464.38511712433,32316.835944845152
0,2020-05-18 11:09:00+02:00,0.47986900108167274,-0.22827363019269614,23531.5,0.7176390863381105,23869.557534817373,22313.877746621278,31831.47343698464
0,2020-05-18 11:11:00+02:00,0.47479392631703193,-0.2349827698161069,23230.5,0.7410742423697276,23495.613471915945,22174.414206397545,31349.185178414264
0,2020-05-18 11:13:00+02:00,0.4697214106463114,-0.2417532908146603,23287.5,0.75259517376143,23154.574159952346,22045.512637927146,30870.192528651445
0,2020-05-18 11:15:00+02:00,0.4646521949814471,-0.24858752378197307,23341.5,0.7697775949393229,22845.352148018545,21926.668793241333,30394.721903882863
0,2020-05-18 11:17:00+02:00,0.4595870290138873,-0.25548787764978936,23393.0,0.7344803129618427,22566.646626839414,21817.356672813235,29923.00479379554
0,2020-05-18 11:19:00+02:00,0.4545266786705848,-0.262456831707404,23443.5,0.6996772143666625,22316.96224932326,21717.029455131393,29455.278558547347
0,2020-05-18 11:21:00+02:00,0.44947191659422864,-0.2694969506471739,23281.0,0.7709566067667323,22094.629175467184,21625.12020047833,28991.785640065908
0,2020-05-18 11:23:00+02:00,0.44442352965417553,-0.2766108762824665,23191.0,0.7177894808218137,21897.82598196296,21541.04308680115,28532.77435345431
0,2020-05-18 11:25:00+02:00,0.43938231792746113,-0.28380133066495256,23118.5,0.7226273678806703,21724.60375371459,21464.194646701984,28078.49887358767
0,2020-05-18 11:27:00+02:00,0.43434909538074107,-0.29107111667708496,23066.5,0.7546197487898604,21572.91166429664,21393.955262883173,27629.219370331906
0,2020-05-18 11:29:00+02:00,0.42932468892138337,-0.2984231207689583,23028.5,0.6689643480541856,21440.62360805855,21329.690896825337,27185.201988236542
0,2020-05-18 11:31:00+02:00,0.4243099457994949,-0.3058603031184441,23008.0,0.7327454540596096,21325.56581841549,21270.75521001,26746.7195473841
0,2020-05-18 11:33:00+02:00,0.41930572423904655,-0.313385712006199,22918.0,0.6922892075532614,21225.544495832874,21216.491799821022,26314.050746828798
0,2020-05-18 11:35:00+02:00,0.41431290087494216,-0.32100247321870373,22739.5,0.6769365696980147,21138.373982166406,21166.237018729717,25887.480835276612
0,2020-05-18 11:37:00+02:00,0.4093323697635118,-0.32871379125696215,22558.5,0.7028390701423293,21061.904450499685,21119.32309190378,25467.3015123667
0,2020-05-18 11:39:00+02:00,0.4043650431271088,-0.3365229474710259,22477.5,0.69968889486075,20994.049030066933,21075.081709405265,25053.810957902067
0,2020-05-18 11:41:00+02:00,0.39941185037087706,-0.3444333003451819,22498.0,0.6554036704712543,20932.809937020065,21032.848098336268,24647.313690592026
0,2020-05-18 11:43:00+02:00,0.3944737454665905,-0.3524482716474707,22489.0,0.609509129127655,20876.303374727722,20991.96570179825,24248.121077015516
0,2020-05-18 11:45:00+02:00,0.389551697685481,-0.3605713583980395,22570.0,0.6307199595529093,20822.782549970318,20951.791292330992,23856.550437633123
0,2020-05-18 11:47:00+02:00,0.38464669894332965,-0.36880611743892083,22682.5,0.6302880102350955,20770.658875030465,20911.700837086784,23472.925475199212
0,2020-05-18 11:50:00+02:00,0.3773233912163208,-0.3813755594682455,22510.0,0.6088503678127056,20692.057501684176,20850.42229474845,22913.10918497767
0,2020-05-18 12:06:00+02:00,0.3391028564284063,-0.4533107617432342,20881.5,0.6652347726050322,20159.601041464135,20439.043041234454,20289.986395419735
0,2020-05-18 12:08:00+02:00,0.3344426410314757,-0.46294128934883366,20729.0,0.7136568385723352,20077.16468198062,20373.46651175472,20010.6589483617
0,2020-05-18 12:10:00+02:00,0.32981261878987606,-0.4727257274527879,20700.5,0.7440377660494396,19992.693776707863,20304.768661979637,19743.335965205275
0,2020-05-18 12:12:00+02:00,0.32521410344439083,-0.48266739826148575,20764.0,0.730807354995656,19907.133285828866,20233.28212797104,19488.380725061812
0,2020-05-18 12:14:00+02:00,0.32064843776005864,-0.49276945471758493,20931.5,0.7093435554798619,19821.56125444034,20159.47737466169,19246.153096054695
0,2020-05-18 12:16:00+02:00,0.31611700035565404,-0.5030348288433375,20704.5,0.7117676233871856,19737.16242194455,20083.967327090788,19017.008175216048
0,2020-05-18 12:18:00+02:00,0.3116211973228356,-0.5134662095611212,20457.0,0.7030254547484623,19655.19907040219,20007.50886537196,18801.29392452695
0,2020-05-18 12:20:00+02:00,0.30716246915261125,-0.5240659821575867,20345.0,0.7220542171645024,19576.980108026182,19931.000909477953,18599.349407588452
0,2020-05-18 12:22:00+02:00,0.30274229003013553,-0.5348361796393475,20486.0,0.7398629085345992,19503.82843422098,19855.477889901475,18411.502386009728
0,2020-05-18 12:24:00+02:00,0.2983621687505367,-0.5457784253333378,20438.5,0.6737294740546289,19437.047287494875,19782.09787381582,18238.06675819619
0,2020-05-18 12:26:00+02:00,0.2940236481794008,-0.5568938737954365,20558.5,0.7229873096352942,19377.88610045961,19712.124410384455,18079.339689424974
0,2020-05-18 12:28:00+02:00,0.28972831211105526,-0.5681831268848954,20476.0,0.7276864133337588,19327.506589463213,19646.901388569248,17935.598735406616
0,2020-05-18 12:30:00+02:00,0.28547777759043225,-0.5796461811925872,20471.5,0.7332513986591814,19286.949426811887,19587.819812990278,17807.09815646804
0,2020-05-18 12:32:00+02:00,0.2812737019266037,-0.5912823317565293,20634.5,0.6801903678048897,19257.10255980352,19536.276418680372,17694.065483052807
0,2020-05-18 12:34:00+02:00,0.2771177825336465,-0.6030900876945738,21083.0,0.7245385766467141,19238.67154582753,19493.62350812556,17596.69751436333
0,2020-05-18 12:36:00+02:00,0.27301175692646396,-0.6150670816607435,21198.5,0.6969105223711561,19232.152704038424,19461.11030011401,17515.156050285645
0,2020-05-18 12:38:00+02:00,0.2689574097634802,-0.6272099523055761,21411.0,0.7727430367240429,19237.80973339756,19439.816535418307,17449.563459698373
0,2020-05-18 12:40:00+02:00,0.26495656624399894,-0.639514260493218,20990.5,0.718811096843405,19255.654415389057,19430.579594679977,17399.99769285669
0,2020-05-18 12:43:00+02:00,0.2590597308673167,-0.6582607064264285,21218.5,0.6712577237776701,19304.640857759863,19440.357655853175,17355.746964335514
0,2020-05-18 12:45:00+02:00,0.2552009478983304,-0.6709409715847484,21109.0,0.7009141761121456,19351.235914206365,19462.6405215264,17346.25182535511
0,2020-05-18 12:47:00+02:00,0.251402440127939,-0.6837568450567443,21018.5,0.7457051423798353,19407.91446849378,19496.89624074853,17352.631567620163
0,2020-05-18 12:49:00+02:00,0.24766626289996638,-0.6966974786869087,21145.0,0.7710395639875165,19473.454493567348,19541.949339224426,17374.69828781119
0,2020-05-18 12:51:00+02:00,0.24399452466447022,-0.7097502574265183,21174.5,0.7376532757670488,19546.37341259583,19596.020813572137,17412.189162652387
0,2020-05-18 12:53:00+02:00,0.24038939495812314,-0.7229006467637252,20579.5,0.7565532306119325,19624.947220369708,19656.715495054657,17464.760513741
0,2020-05-18 12:55:00+02:00,0.23685310612582014,-0.73613206254725,20646.5,0.7318078719154028,19707.236498797545,19721.044359795582,17531.981943073828
0,2020-05-18 12:57:00+02:00,0.23338795648431365,-0.7494257396863567,20414.0,0.7576747935878769,19791.119116052287,19785.489406408647,17613.330642496192
0,2020-05-18 12:59:00+02:00,0.22999631252067146,-0.7627606110560181,20265.5,0.7169923584830836,19874.329403659096,19846.117564171407,17708.186032273894
0,2020-05-18 13:01:00+02:00,0.22668061677505907,-0.7761131731970212,20185.5,0.7429406498225839,19954.503239353886,19898.747607024456,17815.82467165166
0,2020-05-18 13:03:00+02:00,0.22344338445179138,-0.7894574091085905,20270.5,0.7375307265277021,20029.2288782713,19939.170868870493,17935.41608678148
0,2020-05-18 13:05:00+02:00,0.22028721135372598,-0.8027646829698527,20289.0,0.7669796531890211,20096.102224944392,19963.420924981125,18066.019057208323
0,2020-05-18 13:07:00+02:00,0.21721477595850935,-0.8160036781145744,20062.5,0.7231310204350694,20152.786040156614,19968.08198899622,18206.579019224795
0,2020-05-18 13:09:00+02:00,0.21422884243235957,-0.8291403560629195,20206.5,0.7527419719870172,20197.071803979576,19950.618286274814,18355.92660917445
0,2020-05-18 13:11:00+02:00,0.2113322622699872,-0.8421379507511929,20237.5,0.7221541886692507,20226.942981511354,19909.699414300165,18512.777649513708
0,2020-05-18 13:13:00+02:00,0.20852798026591948,-0.8549569767575211,20389.0,0.7384323803843889,20240.638172464445,19845.48995554847,18675.734476007143
0,2020-05-18 13:15:00+02:00,0.20581903007393076,-0.8675553224032704,20142.0,0.749712643805238,20236.712650873233,19759.86613144124,18843.289627029066
0,2020-05-18 13:17:00+02:00,0.20320853862418017,-0.8798883455738862,19818.5,0.762169159694769,20214.09630715754,19656.520667363246,19013.83105467954
0,2020-05-18 13:19:00+02:00,0.20069972455535887,-0.891909042595671,19931.5,0.7087737028677165,20172.14624852361,19540.91888192063,19185.649837442863
0,2020-05-18 13:21:00+02:00,0.19829589547387597,-0.9035682724301225,19936.0,0.6877832639325908,20110.691963020945,19420.077138375796,19356.95031547066
0,2020-05-18 13:23:00+02:00,0.1960004476473273,-0.9148150206420627,19738.0,0.7431271939457333,20030.07115366636,19302.149241429815,19525.862483448145
0,2020-05-18 13:25:00+02:00,0.19381685581492844,-0.9255967643734114,19554.5,0.6725497541689595,19931.1538882358,19195.825913178796,19690.45758899521
0,2020-05-18 13:27:00+02:00,0.19174866901998527,-0.9358598611880607,19314.5,0.7319880354358395,19815.353539349046,19109.579243538505,19848.765803626986
0,2020-05-18 13:29:00+02:00,0.1897995000493757,-0.9455500203353735,19604.5,0.7358828389953295,19684.622463193024,19050.810217665807,19998.79677233688
0,2020-05-18 13:31:00+02:00,0.18797301312035664,-0.9546128306951392,19536.0,0.7374230377557636,19541.431045732694,19024.984381930186,20138.56255887561
0,2020-05-18 13:36:00+02:00,0.18396785485193132,-0.9741740419666652,19767.5,0.7545420622904576,19149.317283919547,19114.523026491428,20430.34338207607
0,2020-05-18 13:38:00+02:00,0.18259996626608593,-0.9806251590443975,19890.5,0.7596133735144426,18988.32600956643,19203.708643562477,20519.171811522538
0,2020-05-18 13:40:00+02:00,0.18137141294753922,-0.9862192918614701,19813.5,0.7027568890100001,18830.937976761023,19311.77243178217,20589.53226652468
