,Unnamed: 0,Unnamed: 0.1,Radiacion,Radiacion difusa,Ratio nubes,Factor solar,Área solar,Intensidad cielo,Intensidad cielo Equiponderado Coseno:True Gamma_corr:True,Intensidad cielo Equiponderado Coseno:False Gamma_corr:True,Intensidad cielo Equiponderado Coseno:True Gamma_corr:False,Intensidad cielo Equiponderado Coseno:False Gamma_corr:False,Intensidad cielo CCIR Coseno:True Gamma_corr:True,Intensidad cielo CCIR Coseno:False Gamma_corr:True,Intensidad cielo CCIR Coseno:True Gamma_corr:False,Intensidad cielo CCIR Coseno:False Gamma_corr:False,Intensidad cielo ITUR Coseno:True Gamma_corr:True,Intensidad cielo ITUR Coseno:False Gamma_corr:True,Intensidad cielo ITUR Coseno:True Gamma_corr:False,Intensidad cielo ITUR Coseno:False Gamma_corr:False,Intensidad nubes,Intensidad nubes Equiponderado Coseno:True Gamma_corr:True,Intensidad nubes Equiponderado Coseno:False Gamma_corr:True,Intensidad nubes Equiponderado Coseno:True Gamma_corr:False,Intensidad nubes Equiponderado Coseno:False Gamma_corr:False,Intensidad nubes CCIR Coseno:True Gamma_corr:True,Intensidad nubes CCIR Coseno:False Gamma_corr:True,Intensidad nubes CCIR Coseno:True Gamma_corr:False,Intensidad nubes CCIR Coseno:False Gamma_corr:False,Intensidad nubes ITUR Coseno:True Gamma_corr:True,Intensidad nubes ITUR Coseno:False Gamma_corr:True,Intensidad nubes ITUR Coseno:True Gamma_corr:False,Intensidad nubes ITUR Coseno:False Gamma_corr:False,ghi,Azimuth,Zenith
256,256,2020-05-18 13:21:00,776.0389709472656,45.34863090515137,0.03953640890823201,1.0,19951.5,0.9723881963477621,0.8887803006640467,0.9370688771357284,0.8635638049761375,0.9104926287030536,0.8859374223078827,0.9340723025460784,0.8575383404951235,0.9041396586718236,0.885811008571665,0.9339419516449372,0.8572897327500508,0.9038868115866832,0.8796073758050001,0.031763669009231346,0.035054123335501106,0.028198055307491005,0.030923708348944264,0.03134726033053503,0.03460025986291438,0.0273230035633796,0.02996997457236258,0.03149017165169274,0.034776516888523394,0.02755119817560709,0.030245408865198997,757.0323394836079,148.85003806432394,23.37634737963461
257,257,2020-05-18 13:23:00,781.1218566894531,44.10081481933594,0.04054710986872607,1.0,19746.5,0.9724291813894379,0.8895118596462394,0.9362661472359256,0.8643635710667239,0.9098044055713072,0.8865245436987673,0.9331256936355841,0.8581730107058182,0.9032912903448096,0.8864022948736576,0.9329996163444204,0.8579770003896481,0.9030925774799312,0.8776059977834985,0.03242177456571633,0.03587558251238823,0.028728471131758013,0.031571965806618155,0.0319871411625475,0.03540187871568763,0.027820210471830916,0.030582218802390086,0.032132817480969744,0.03558438681358048,0.02805191106338292,0.030865887271067264,761.6415249853637,149.93525553775876,23.182353094990397
258,258,2020-05-18 13:25:00,787.6967163085938,43.57819938659668,0.03975263609655663,1.0,19569.5,0.9723541271347248,0.8913293723666846,0.936788421235612,0.8660501110306894,0.9102249852663328,0.8885534299896899,0.9338703079514646,0.8601508357586867,0.9040220907579758,0.8883897671799438,0.933698967792557,0.8599591955750528,0.9038271437327302,0.8775136289242536,0.03197241691190441,0.03517653866002105,0.028305795515161776,0.03095348314067751,0.031541227619098375,0.03470862796437888,0.02740522951919685,0.02997586880996323,0.031683408984543124,0.03488347996039468,0.027630554254150338,0.030247267029947924,766.2065735549028,151.0360476086147,22.99463869251289
259,259,2020-05-18 13:27:00,793.7540283203125,43.8462142944336,0.039853307725158715,1.0,19317.5,0.9722530748321796,0.8923475325678327,0.9367281745709924,0.8670053597824439,0.9101282478626496,0.8895165779170591,0.9337584867063816,0.8607825556824961,0.90359458747667,0.8892753430851166,0.9335031872626608,0.8606799324713797,0.9034898838528478,0.8762698906744858,0.03197878187406678,0.0352196096834964,0.02827531248488365,0.030943594691589745,0.03154315031825205,0.034747037145668826,0.02736483378343574,0.029955414171189257,0.031684092424014806,0.03492225360334147,0.027589369807401273,0.03022831453314205,770.7271303290619,152.15226975460882,22.813362964154834
260,260,2020-05-18 13:29:00,800.6215209960938,44.39179420471192,0.04008840351907698,1.0,19609.5,0.9723432753383044,0.8926723066515746,0.9363627414005616,0.8673233085137859,0.9097810183775712,0.8899965842951173,0.9335555361209191,0.8616202686880187,0.9037944556639029,0.8898386270334925,0.9333924087891162,0.8612403301732887,0.9034070043459282,0.8758967416010918,0.03218493957152134,0.035416489991508406,0.028445407224465456,0.03110196972678593,0.031744305246566344,0.03493871349739175,0.02752752404690637,0.030105963077686582,0.03188526395497192,0.035113302018349266,0.027751472032271542,0.03037775873927992,775.2028455338632,153.28373699680446,22.63868421676707
261,261,2020-05-18 13:31:00,806.1136779785156,45.22834014892578,0.04097780630075479,1.0,19544.5,0.9723360738951335,0.8927836123784203,0.9353375839637522,0.8674674982844509,0.9088205792842562,0.8902457930116662,0.9326793615337604,0.8617813027945481,0.9028599242960316,0.8900659096876516,0.9324911183144692,0.8614969837760487,0.9025686226677949,0.8748733023569449,0.032987571541140584,0.03617269271135888,0.02911331512328398,0.031733634065345684,0.032528173079524735,0.03567504226285215,0.028155191827190913,0.030695904103938423,0.03267101899414788,0.03585038872168457,0.028381467180336507,0.030968171046381218,779.6333685498006,154.43022207346644,22.47075979254673
262,262,2020-05-18 13:33:00,810.40234375,44.76893043518066,0.040540195286552005,1.0,19514.0,0.9723589562170448,0.8938545530221509,0.9359550377136774,0.8685838024911251,0.9094986617255076,0.8911389369562189,0.9331128753602788,0.8626438284249874,0.903281287820922,0.8909804421624329,0.9329491845961968,0.8624143486105389,0.9030478272229692,0.8753422032098681,0.03259464827327404,0.0358007026291037,0.02878475927607985,0.03141746645197517,0.0321438217141937,0.03531197281959685,0.02784737119154514,0.03040104812185313,0.032284859429993325,0.035486543860688745,0.02807071017866294,0.030671760888854017,784.0183569060904,155.591454150544,22.309745509393487
263,263,2020-05-18 13:36:00,817.423095703125,44.64860534667969,0.04088100215031786,1.0,19776.5,0.9723389320778988,0.8948138143950264,0.9356834097396896,0.8694170818995857,0.9091291208337836,0.8920385819755022,0.9327783907353416,0.8633359658966646,0.9027670088301532,0.8918555744814872,0.9325884095650236,0.8631181884560999,0.9025427934291445,0.8755417992004986,0.03286948625723931,0.03610813720513889,0.029033163553433036,0.03168902305852416,0.032415915326507845,0.035616395598485236,0.028090752689989104,0.03066762310158013,0.03255783252425025,0.035793026175808755,0.028314947711634345,0.03094055702758281,790.5097185432611,157.36024613322547,22.08151666905499
264,264,2020-05-18 13:38:00,823.2949523925781,45.19420051574707,0.0406459063563996,1.0,19894.5,0.9723955339365769,0.8951960976182082,0.935976649700606,0.8698210815676651,0.9094499050531444,0.8923915229528724,0.9330418449362357,0.8637715674740191,0.9031208747162416,0.8922263237248149,0.932872712367282,0.8635615986759392,0.9029099257063988,0.8763871707082999,0.032881809603387116,0.03594457137723936,0.029064541424596173,0.031586214513520235,0.03242537068272603,0.03545072520925883,0.028115009490798384,0.03055938693596784,0.03256508758794481,0.03562155087255955,0.028339195008469237,0.03082720077200876,794.7793894983807,158.55685652396446,21.9384452958234
265,265,2020-05-18 13:40:00,828.9589538574219,45.41242027282715,0.041181376287811634,1.0,19817.5,0.9722747949662981,0.8954854390439551,0.9355081259428364,0.8700917731629428,0.9089832751682244,0.8925965999291429,0.9324934128516998,0.8639358862187396,0.902550245506082,0.8923505923905347,0.9322358736027844,0.863776143541722,0.9023889545020168,0.8751613285299641,0.033260453319903266,0.03637273456574668,0.02935908785392225,0.031917930086819694,0.0327928134927454,0.03586722460442891,0.028387265961863382,0.030867677122381924,0.032933484414645414,0.03604034798273359,0.028612244195252507,0.031138274770170737,799.0023523211836,159.76689885212332,21.802810113358987
266,266,2020-05-18 13:42:00,831.8026733398438,45.50531005859375,0.04109711214233445,1.0,19555.0,0.9722275373428492,0.8963588855861728,0.9356251790362974,0.8709866358548922,0.9091401008520004,0.8934455598953257,0.9325865384024716,0.8645378843428397,0.9024061867875691,0.8931484475339352,0.9322728857875362,0.8644299991856146,0.902294970559808,0.8753750247034253,0.033226433061038715,0.036307317635235294,0.029331208664395845,0.03186565330610906,0.032760546672089864,0.03580383478607184,0.028361609809653094,0.03081819784663023,0.0329005901454223,0.035975385556835465,0.02858831546267169,0.03108927866796086,803.1782768841286,160.98988939350798,21.67475339762747
267,267,2020-05-18 13:44:00,835.3276672363281,45.26133346557617,0.04143627825778781,1.0,19825.0,0.9723017609852846,0.8954829079117766,0.9347542521190724,0.8700716178263659,0.9082326942795657,0.8931009653741371,0.9322654305371066,0.8647337363819982,0.9026559147263484,0.8928569292648227,0.9320117184525598,0.8641974590673505,0.9021022585774044,0.8749024963242485,0.03348248413465598,0.036585060676587684,0.029544161947184323,0.032093204466514716,0.033013688698788346,0.0360784808909922,0.028569521226228464,0.031040179430982813,0.03315605850385855,0.03625270328612474,0.028794794198774225,0.031310271505168734,807.3068410571994,162.22529607710953,21.55441270046921
268,268,2020-05-18 13:46:00,841.1938171386719,45.26526641845703,0.041477062572984,1.0,19817.0,0.972287790109816,0.8959931586806871,0.9352339843477544,0.8705913899949097,0.908725301587328,0.8930609354490467,0.9321788594563925,0.8642493998731698,0.9021092389083788,0.892851739858819,0.9319608237268481,0.8641293598904856,0.9019931906567984,0.8753147276013631,0.03354470681145893,0.03664232697446641,0.029611077965679862,0.03215982010632587,0.033073439334267686,0.03613289286379031,0.028629533293538262,0.03109867078324785,0.033214995149811126,0.03630548372777618,0.028856304453089014,0.03136982293408027,811.3877250792837,163.4725370330309,21.44192037735627
269,269,2020-05-18 13:48:00,846.1571350097656,45.53775024414063,0.0414215115229754,1.0,19741.5,0.9723484213426358,0.8962405012611626,0.9351337168514132,0.8708289655651889,0.908623801581134,0.8934787012428375,0.932249695331203,0.8649510960465271,0.902483535630056,0.8933072496871158,0.9320719621862052,0.8646997484700515,0.9022308683836712,0.8752449005187467,0.033668936206549115,0.036594264385399713,0.0297014824025118,0.032116292457961694,0.03319512540484108,0.036083768472832185,0.02871699346482995,0.031056141567279826,0.03333686347209985,0.03625396673226272,0.0289438235853995,0.031322635957389613,815.4206129736328,164.73098367141458,21.33740271422116
270,270,2020-05-18 13:50:00,852.3879089355469,46.45708084106445,0.04136326495788199,1.0,19366.5,0.9722969173406208,0.8966450209266422,0.9353032167832216,0.8712196279559062,0.9087868035022956,0.8938004940081888,0.9323383758086762,0.8650334739643344,0.9023330977680044,0.8935501067853794,0.9320771351063412,0.8648832228744285,0.9021831012614238,0.8744301995964002,0.03363370901023347,0.0365188054711968,0.029643180545594363,0.03202578829780979,0.03315295172823343,0.03600168784576468,0.02864365395460023,0.030950448596806943,0.033292944378940814,0.03616928803307953,0.02886754798580497,0.031213291497765937,819.4051925789346,165.99996005642367,21.24097946361877
271,271,2020-05-18 13:52:00,857.3016052246094,46.41174507141113,0.041448701066439525,1.0,19369.5,0.9722395062172428,0.8964398013322963,0.9350476598689724,0.8709801763225319,0.9084943329066278,0.8937420172982282,0.9322329469806347,0.8651181922670902,0.9023732818653484,0.8934632540248408,0.9319413861526212,0.8647544241728018,0.9020040354219756,0.8741092034741406,0.03380686085215347,0.03658492339957133,0.029769826870207187,0.03207259218248939,0.033321571123136544,0.03606390601949211,0.028762050391239163,0.030990581940831177,0.033462838518376815,0.03623069107422321,0.02898615620124662,0.03125041432292188,823.3411568904789,167.27874478241782,21.15276318603634
272,272,2020-05-18 13:54:00,863.7431945800781,46.88849449157715,0.040758532008421264,1.0,19155.5,0.9722535478838001,0.8970839067704871,0.9354817852945976,0.8716530759933178,0.9089661153686164,0.8946234780473906,0.9329147878163774,0.8658070156713359,0.9028636693357226,0.8943499452074171,0.9326275156258291,0.8656223132972704,0.9026758449893666,0.8742362749132391,0.033222284569763734,0.035982519680319784,0.029265217957027724,0.03155269439219798,0.0327449728679994,0.0354694117986659,0.02827307978148065,0.030486141085053323,0.03288320664723576,0.035632587193974226,0.02849158205910535,0.030739758047815324,827.2281987909145,168.56657287135098,21.072858651069964
273,273,2020-05-18 13:56:00,868.0513610839844,46.31439018249512,0.040711301896283136,1.0,19107.0,0.9721480030775688,0.897015623789957,0.9353410793989054,0.8715189822377422,0.9087571046255264,0.894684984168638,0.9329088901984338,0.8661359814952471,0.903137132637958,0.8943610598997825,0.9325690688340862,0.8655654318511466,0.9025449899955896,0.8734345401736064,0.033110570612543154,0.035907193306237845,0.029135466434258888,0.031450829291457184,0.03263383387562524,0.03539402772430123,0.0281446388664788,0.030384681965040777,0.03277291579456864,0.03555865725164893,0.028365427473687036,0.03064162667958,831.0660190164526,169.86263856997562,21.00136223899642
274,274,2020-05-18 13:58:00,872.390869140625,45.78059005737305,0.04078900304851037,1.0,18850.5,0.9722259533330456,0.8973461058389222,0.9358173336754289,0.8718243554365128,0.909200671434158,0.8945069934162748,0.9328584147257868,0.8655839604711241,0.902693534739864,0.8942325326429208,0.9325708653137641,0.8654646212211333,0.9025714544339368,0.8727980891236286,0.033168588877943134,0.03595594479327549,0.02916440826938099,0.03147447913887162,0.032684467361637215,0.03543478855330238,0.028162738221360718,0.030396513224468357,0.03282522221738034,0.035600563917997714,0.02838492446591447,0.03065370308548732,834.8543208549185,171.16609639244464,20.938361490271443
275,275,2020-05-18 14:00:00,876.1387939453125,45.09514045715332,0.04124770939815946,1.0,19093.0,0.9722786575193821,0.8968075432974124,0.9353752155490678,0.8713585039437965,0.908830157208727,0.8939690473184997,0.9324135349488402,0.8652231103388549,0.9024279555876076,0.893740458550034,0.9321745043564256,0.8650316191285089,0.9022304193034116,0.8718658824547351,0.03346306412938573,0.03632414332709761,0.029390923139107083,0.03176062346314296,0.03297247429586585,0.035795681785229405,0.02837478242370968,0.03066624827896388,0.033113455242630783,0.03596247055366277,0.028596247697650276,0.03092412019786576,838.5928115032565,172.4760669481857,20.88393445516769
276,276,2020-05-18 14:02:00,878.2930603027344,44.55404472351074,0.04067157234785927,1.0,19169.5,0.972245512005008,0.8964346487742422,0.9359286600214636,0.8709526139835119,0.9093287170189972,0.8935849285879816,0.9329565007803756,0.8648090722714115,0.902914987777955,0.8933429460653066,0.9327034726761536,0.8645789318216485,0.9026819304742959,0.8732901729005139,0.033063755385571374,0.03586623717435794,0.02908477797898892,0.031410517257896564,0.032586350541301774,0.035352052459769336,0.028095386642143783,0.030345281627056988,0.032727173699312884,0.035518084447797776,0.028316600266961114,0.030601440454257806,842.281203324207,173.79163882866962,20.838149330640235
277,277,2020-05-18 14:04:00,880.91650390625,45.19754600524902,0.04077564266939437,1.0,19348.5,0.9723120589537276,0.8963310243037669,0.935660801628398,0.8708756365965646,0.9090889931120044,0.8936529863530817,0.9328613161670021,0.8650718150596021,0.9030208734148616,0.8934643523197174,0.932663911612934,0.8646963303609551,0.9026349234379324,0.8733985664770764,0.03322158388083594,0.035967277429741394,0.029220481343955777,0.03150867242643851,0.032741384054768424,0.035450267475087206,0.02822302066902168,0.030435438057033963,0.03288133208741319,0.03561338785463055,0.02844395383593688,0.030688744335763036,845.919208910559,175.1118730226699,20.801064024109664
278,278,2020-05-18 14:06:00,884.4840087890625,46.03292465209961,0.03992866495122524,1.0,19300.5,0.9721932976608224,0.8963352854901647,0.936547357755121,0.8708332214973805,0.9099026364206086,0.8935781446524039,0.9336637933466312,0.86476862357604,0.9035597203009844,0.8933036612267373,0.9333768638401556,0.8645648627892242,0.9033510793560878,0.8734692803132788,0.03242987739317084,0.035218047773228234,0.028532037097540423,0.030851615427181026,0.031962912852988176,0.034714451240386315,0.027560555598051636,0.029804237440904706,0.032100503383631934,0.03487646223881675,0.027778909041743217,0.030057519975680874,849.5065485507417,176.43580768527082,20.772725790404166
279,279,2020-05-18 14:08:00,886.5225524902344,46.24500465393066,0.04064250766346658,1.0,19657.0,0.9722866486496076,0.895211077742655,0.9359238061115914,0.8697891647752021,0.9093472391944512,0.892401400325235,0.9329853342458444,0.8637170892826349,0.9029961277763194,0.8922005268751212,0.9327752262885444,0.8634863381299955,0.9027603737301988,0.8728704278470771,0.032990279492830885,0.03582653942624085,0.02900793529242602,0.031365623752698565,0.03251229889828967,0.03531078113825899,0.0280152847118609,0.030295627566345282,0.032652966141092164,0.035475643052988184,0.02823733260139165,0.030551767933403997,853.0429452594232,177.76246097087486,20.753170973245304
280,280,2020-05-18 14:10:00,890.0595703125,47.24381446838379,0.03982260229245354,1.0,19841.5,0.9723428986347412,0.8957734275294769,0.9368580913558676,0.8703454607129615,0.910262489328788,0.8928456105978309,0.9337957325476504,0.8640304441789028,0.9036561789753405,0.892674333680377,0.9336159805003328,0.8639696911120699,0.9035947589967898,0.8748405610704747,0.032459335992443064,0.035177365205872765,0.028590552037107614,0.03086569290153513,0.03199608276856108,0.034677860663866404,0.027630360742766147,0.029831194382877076,0.032134913689159744,0.034838427732816424,0.02784791082450961,0.03007935206562492,856.5281260506406,179.09083852688354,20.742424720333773
281,281,2020-05-18 14:12:00,895.0984497070312,47.1497859954834,0.04029279388029006,1.0,19898.5,0.9723398251718314,0.8941903328912375,0.9363177640991748,0.8688631131110242,0.9098004865750486,0.8913372314113857,0.933329513922658,0.8626986985975247,0.9033432131357432,0.8911790859403133,0.9331648219729958,0.8625300695635987,0.903171401397586,0.8737164889780655,0.03278442690102467,0.03554294357992712,0.02884812777007593,0.031153571096097017,0.03231661047401173,0.0350379154416731,0.02787748415767453,0.03010683964014092,0.03246100999989654,0.035204478400203916,0.028102146861721262,0.030362213405494824,859.9618219648693,180.4199367416351,20.740500864950604
282,282,2020-05-18 14:14:00,897.0032348632812,46.90639877319336,0.0401543850405007,1.0,19802.5,0.9723724287500868,0.8935564071464723,0.9364525325336792,0.8681944099208629,0.9098757192303067,0.8907303523614819,0.9334904967954613,0.8620946867172034,0.9034816540584828,0.8905785960516153,0.9333320083554268,0.8619698966368671,0.9033556180133124,0.8740040991831152,0.032626169022332695,0.03543305581912014,0.028720538776109195,0.031069402580565317,0.03216081149483531,0.0349298767345058,0.02775719229062976,0.030028709369357576,0.03230356045506259,0.03509509712557477,0.02797848120867331,0.030281148375010645,863.3437691890629,181.74874830378326,20.74740182703164
283,283,2020-05-18 14:16:00,902.2234497070312,47.18003463745117,0.04051031022800308,1.0,20037.0,0.972265458247135,0.8922379029005135,0.9361262982526322,0.866912865440734,0.90955753682588,0.8893862916582577,0.9331366708323616,0.8607230831439595,0.9030626500272984,0.8891395925528259,0.9328779281244448,0.8605860149203338,0.9029243820759332,0.8739268367317035,0.03294700866434167,0.03574406283829695,0.02899280005764953,0.031338091518833135,0.03247724782530082,0.035236352662852334,0.0280204781697534,0.03028834570766186,0.032622359503788285,0.03540304727257871,0.02824716924913478,0.030545301212974205,866.6737045811096,183.0762673778819,20.76311859753908
284,284,2020-05-18 14:18:00,907.8140869140624,47.02112007141113,0.03982260229245354,1.0,20108.0,0.9722873118975832,0.8917554973536322,0.9367368053296834,0.8664396076572157,0.9101503066182384,0.8889479703348394,0.933784806798522,0.8603811166062277,0.9037780885942366,0.8887412392701293,0.9335664034106462,0.8601480000416836,0.9035379944589343,0.8748603727668396,0.032281240820900864,0.03516927279515707,0.028447480947019113,0.0308681454313108,0.03182520994723323,0.03467449510320452,0.02750150234333006,0.029842937184512527,0.031967471770661116,0.034839216686121506,0.027724467167887762,0.03009761784578353,869.9513724682847,184.40149520482618,20.7876308053674
285,285,2020-05-18 14:20:00,912.8580017089844,47.46316528320313,0.03858301694236708,1.0,19993.0,0.9723176100720274,0.8918627335677055,0.9381048143168256,0.8665632748518153,0.9114998250722126,0.8889132765104826,0.9350040532336308,0.8602900444931032,0.9049033585579004,0.8887252906132878,0.9348071409996712,0.8602154192827468,0.9048286998909962,0.875760245105454,0.031284584002426716,0.03410528640830642,0.027604921864892357,0.02997281540531988,0.03084820351157555,0.033631033005788576,0.02669887468225076,0.028989449870214824,0.03098501468248285,0.033789472374355284,0.02691328792134048,0.02923405512718813,873.1765201205843,185.72344338538696,20.820906810412946
286,286,2020-05-18 14:22:00,915.8687744140624,47.78378868103027,0.038324833475765915,1.0,20035.5,0.9724387025477252,0.8911740768227955,0.9382328590779124,0.86597885303396,0.91170963176821,0.8883918904789476,0.935300244652178,0.8600823325714989,0.9054943871975274,0.8882648559763068,0.9351679420597482,0.8598175704186891,0.9052228970676324,0.8758822855470383,0.03102884131392112,0.0338746080867579,0.02738871719839769,0.02977605416601142,0.030599567466547267,0.03340698332136481,0.02649547434707417,0.028804489495318056,0.030738823289807007,0.033568042737963495,0.02671244613392591,0.029051918210573274,876.3488989187264,187.04114147724357,20.862903952042373
287,287,2020-05-18 14:24:00,917.56640625,47.87554931640625,0.03822884969948523,1.0,20123.5,0.9724130036630038,0.8905036109949895,0.9383052180260968,0.8652350207844628,0.9116806063620804,0.8877124797401678,0.9353618020064984,0.8594213756341759,0.9055456930230904,0.8876004372473049,0.9352422112453872,0.8591009585925004,0.9052152887807642,0.8766145828255367,0.03092030391091655,0.03381433482002272,0.027309828701311,0.029741178709216463,0.03049674304223202,0.03335149520445172,0.026432432788615547,0.028784026292186075,0.030635488633759155,0.03351196713121439,0.026646772852692718,0.02902852487950468,879.4682643495892,188.353639920691,20.9135687849695
288,288,2020-05-18 14:26:00,920.531768798828,47.04684638977051,0.03762165562755576,1.0,20301.5,0.9724726687949456,0.8899739370501558,0.9389208155888856,0.8647742573869378,0.9123370344379342,0.8871710438691289,0.9359599303368381,0.8588336035693573,0.906062517749316,0.8870960956978109,0.9358811312416064,0.8586278007359364,0.905849797187071,0.8783362110161439,0.030377323803259814,0.033333986290454656,0.02689284707461177,0.029380341575233136,0.02996865669628509,0.032885483283086284,0.026038274549916945,0.0284442913475518,0.03010531415861165,0.03304446245606151,0.02625386332919138,0.02869111771465465,882.5343770680537,189.6600149366552,20.97283741525736
289,289,2020-05-18 14:29:00,925.2380981445312,46.30821990966797,0.037223539769160784,1.0,20131.0,0.9723933880640802,0.8892152527900494,0.9394345141141718,0.8640374636281716,0.912834795287568,0.8862925523913721,0.9363448845118452,0.8579117668376279,0.9063557056742132,0.8861562603721159,0.9361998052818282,0.8576652006236372,0.9060999570315548,0.8792234686687257,0.029935306768508776,0.03300498608158844,0.02653423071187919,0.029112085241449093,0.02953949709040037,0.032568553584899546,0.02570600559777816,0.028200755473810988,0.029675409883458164,0.0327278097519698,0.025921734711678048,0.02844968124301302,887.0331782273572,191.60615027155148,21.077708086927828
290,290,2020-05-18 14:31:00,928.2790832519532,46.98027992248535,0.03685812168070757,1.0,20195.5,0.9723967517468134,0.8880675153609741,0.939633090504612,0.8629131774277999,0.9130172980595702,0.8852900284718445,0.9366917903247788,0.8569645464794949,0.9067157259119468,0.885162737581838,0.9365558276987044,0.8567837533851803,0.9065269299828056,0.8792067446355749,0.02964611855286695,0.032681940370971635,0.02628259947070591,0.02883785041925476,0.029253452822957125,0.0322488997510825,0.02546281505996357,0.027935574783280927,0.029387406022552173,0.0324059091762768,0.025674866626122717,0.028179701321864942,889.9651312057678,192.89338073879745,21.15814174992407
291,291,2020-05-18 14:33:00,928.7758178710938,47.31433486938477,0.037260222213575736,1.0,20164.5,0.9723792597201458,0.8859818328326325,0.9392874519667748,0.8609013140376385,0.9126977776639996,0.8831676631969786,0.9363008463961332,0.8547752642079658,0.9061978027570208,0.8830223855091229,0.936145642534328,0.8546305664102825,0.906045758734318,0.8789939541233479,0.02990728737069256,0.03303480425818757,0.026497958441723708,0.029135092758968726,0.029509196567399136,0.03259501367068721,0.02566882097454853,0.028221082727633358,0.029642805132971038,0.03275151005502554,0.02588066705633689,0.02846532499867866,892.8430219273179,194.1715140165033,21.24687935994234
292,292,2020-05-18 14:35:00,931.4317016601562,48.28063583374024,0.03665162178594985,1.0,20360.0,0.972353017293874,0.8849123598008224,0.9398119142361728,0.8598690534146828,0.913213320546466,0.8822004574546939,0.9369281556175252,0.8540984605177036,0.9070716500295976,0.8819990814726677,0.9367112578500104,0.8537130622989159,0.9066697130906504,0.8796742187590809,0.0293896863493399,0.032513514397556544,0.02606716918649288,0.02870525300188506,0.029002896556360857,0.032085349622191235,0.0252597197569998,0.027813493250956837,0.029135834343141712,0.032241486760808735,0.025468666580048368,0.028054881474319702,895.6666288147303,195.4397881201913,21.34381551430632
293,293,2020-05-18 14:37:00,932.1640014648438,48.98289489746094,0.03668068647034254,1.0,20356.0,0.9724717491947036,0.8835887165504666,0.9400071727897156,0.8586074556345188,0.9134304516206792,0.8806767607176431,0.9369067610682814,0.8525833765020114,0.9070153428725264,0.8805791610479526,0.9368035798378778,0.8524311911279384,0.9068565174785834,0.8792748214948769,0.02936537456532665,0.03252842751157778,0.026040608701303328,0.028714031073172813,0.02897659736822208,0.03209779496765173,0.025231173873837102,0.02781970853800104,0.02910825459639927,0.03225240404851998,0.025438348628658833,0.028059117913522932,898.4357354370355,196.69748478663814,21.44883706224144
294,294,2020-05-18 14:39:00,935.5829467773438,49.53629493713379,0.03643516020500917,1.0,20549.0,0.9724943438914028,0.8820053861140938,0.9402163589425594,0.8570707692474591,0.9136379740922508,0.8791548777510559,0.9371746295726122,0.8511298699661246,0.9072976972560676,0.8790490419832766,0.9370631525799964,0.8509476634948006,0.9071091565296404,0.8796489297285706,0.029168919873031295,0.032322428674923784,0.025862398483231373,0.028539718873578108,0.02878496119815536,0.031896836301297964,0.02505859509642986,0.027651172796147063,0.028916431645045006,0.032050149678825315,0.025267430776512945,0.02789143419901648,901.1501268102988,197.943931339627,21.561823705187262
295,295,2020-05-18 14:41:00,940.5994873046876,49.69912528991699,0.035924067105668415,1.0,20558.0,0.9724783352418112,0.8804139307718953,0.9406124085853188,0.8555351587974265,0.914034989117601,0.8776364971046033,0.937641163784048,0.849675475233973,0.907766571686898,0.8775411634555794,0.9375407801991869,0.8495065736404712,0.9075925856187632,0.8795313185208701,0.028654504749261844,0.031862931333514644,0.0254147037778334,0.0281358615949627,0.028277959268258226,0.031444358004030226,0.024626224262366218,0.02726179193944944,0.02840719033784962,0.03159634210808076,0.024830488312436432,0.02749845513375345,903.8095950034287,199.178502534878,21.68264865671064
296,296,2020-05-18 14:43:00,942.8399658203124,50.52498435974121,0.03649961817442842,1.0,20761.0,0.9724115483331841,0.8781890691494626,0.9398966932471671,0.8533215837032969,0.9132848915577524,0.8755324453792994,0.937049183856996,0.847586535546028,0.9071380506111356,0.875411200873177,0.9369198337286262,0.8473127585271437,0.9068511679241926,0.8778418982324531,0.0289921381901791,0.03231608805978465,0.02567191381184869,0.02848461051390857,0.02860582794332452,0.031886363763413736,0.02486297205329037,0.027586903460816783,0.02873650619460482,0.03204089410299999,0.02506874210890865,0.0278263806287744,906.4139354024326,200.40061990481084,21.81117910624627
297,297,2020-05-18 14:45:00,944.2427368164062,50.46903991699219,0.035264134695123184,1.0,20477.5,0.9723626746274756,0.8771523668301002,0.940794474715437,0.8522338876624701,0.9140673641640674,0.8747745185083984,0.9382320229586552,0.8469971564262627,0.908426817414805,0.8746260576111821,0.9380719957475762,0.8465112127552611,0.9079163067815241,0.8793110450045992,0.027928483923918626,0.03125766255548936,0.024773434454280988,0.027597002491630617,0.02756861270850944,0.030855534296974112,0.024016279957566253,0.026752895112589797,0.02769712319890846,0.03100814312995171,0.024218250934308305,0.02698902792707024,908.9629476696704,201.60975480695672,21.947277093370843
298,298,2020-05-18 14:47:00,946.5476684570312,50.65536499023438,0.0342935148719771,1.0,20494.0,0.9723218083145724,0.8760230124281223,0.9421233035414136,0.8511920960066427,0.9154218840238264,0.8732778079311571,0.9391707699579516,0.8452405274112071,0.909019338424394,0.8730996190120007,0.9389800363980764,0.8451154601400855,0.9088901730730228,0.8800635764620724,0.027050299668462868,0.030416921624127177,0.024019416229602058,0.026873357896779075,0.02670526396883927,0.030029861985015862,0.023295356811223654,0.026063182642912897,0.026830867338189276,0.030180473347687437,0.023494690263987573,0.026298043865043537,911.4564365910132,202.8054269453625,22.090799979070088
