,Radiacion,Radiacion difusa,Ratio nubes,Factor solar,Área solar,Intensidad cielo,Intensidad nubes,ghi,Azimuth,Zenith
2020-05-15 17:34:00,149.80130004882812,133.0858497619629,0.9979078115089587,0.25,2.0,0.252057619709585,0.658255099760623,671.3760883140478,259.17044627099517,48.11038553962397
2020-05-15 17:37:00,192.69355010986328,170.67350006103516,0.9960913859307239,0.25,3.0,0.25837525710780906,0.6538800871003244,663.3778559491851,259.75029351731695,48.67116942510921
2020-05-15 17:39:00,221.0802993774414,196.35565185546875,0.9981981067639615,0.25,6.0,0.23662946976521357,0.6626016755172842,657.9994199458718,260.1330985798437,49.04559768639484
2020-05-15 17:41:00,238.92330169677734,211.8602066040039,0.9935810410126136,0.0,69.0,0.26518265808083186,0.6656046528187651,652.5844522616972,260.51298935416446,49.42046034711672
2020-05-15 17:43:00,252.67980194091797,223.90225219726562,0.9590363744525174,0.0,67.5,0.33795583841724347,0.6655226837902075,647.133384542081,260.89004353794473,49.7957374394513
2020-05-15 17:45:00,269.3516540527344,238.13665008544922,0.9636842628328786,0.0,134.5,0.3298149922427958,0.6660455194040791,641.6466462703238,261.2643374005128,50.17140980731724
2020-05-15 17:47:00,313.3610534667969,273.01214599609375,0.994994662880132,0.0,79.5,0.21971222061603465,0.6362630836252481,636.1246719930283,261.635945325495,50.54745858853261
2020-05-15 17:49:00,369.02813720703125,323.79335021972656,0.9858390529038198,0.0,23.0,0.2679297217278844,0.6247049533395809,630.5678995384939,262.0049399869852,50.92386532224727
2020-05-15 17:51:00,557.0982208251953,376.2506103515625,0.9382090669626889,0.0,15.0,0.34141425072538184,0.6132780937051077,624.9767680867009,262.37139252428574,51.30061206304655
2020-05-15 17:53:00,511.7064514160156,362.7626953125,0.9741861067995892,0.0,69.5,0.29193204692498503,0.6169400463238217,619.3517257096807,262.73537209708934,51.67768085846513
2020-05-15 17:55:00,559.3997802734375,328.51429748535156,0.9930802611883799,0.0,38.0,0.24271609259634538,0.6266999911053084,613.693218102733,263.09694667066947,52.05505449387329
2020-05-15 17:57:00,437.6272888183594,229.70645141601562,0.9981399773951761,0.0,57.5,0.2508212050868488,0.6480716004852263,608.0016960523293,263.45618257030924,52.43271597472703
2020-05-15 17:59:00,154.11595153808594,129.65240097045898,0.9969445750532189,0.0,22.5,0.23556628226170778,0.6417986706569905,602.2776136014145,263.8131446467829,52.81064863726097
2020-05-15 18:01:00,97.14412689208984,81.00251007080078,1.0001735677322,0.0,29.0,0.233853139930806,0.6436939229770271,596.5214280066508,264.16789632234537,53.18883613858967
2020-05-15 18:03:00,70.1860580444336,58.88633918762207,0.9998709668648534,0.25,3.0,0.22171715784951554,0.6361353974538917,590.7335978307271,264.52049974843123,53.56726256891629
2020-05-15 18:05:00,61.78752517700195,53.05920600891113,0.9975780210981482,0.0,0.0,0.21673713770489123,0.6309966703361486,584.9145907023243,264.8710153754906,53.94591193314267
2020-05-15 18:07:00,65.72768020629883,57.4757194519043,0.9983326481255856,0.25,2.0,0.2142631350645374,0.6320009109493661,579.0648716611196,265.21950270313357,54.32476890176865
2020-05-15 18:09:00,68.37652969360352,60.04569053649902,0.9974721928319925,0.0,0.0,0.21217760040670855,0.6340289911045662,573.1849109544627,265.5660198430377,54.70381828993321
2020-05-15 18:11:00,65.74359893798828,57.72247505187988,0.984819210631299,0.0,0.0,0.22693374090849516,0.6265580972541773,567.2751820679854,265.9106236778019,55.083045176383614
2020-05-15 18:13:00,53.850616455078125,47.126304626464844,0.9821998731467162,0.0,0.0,0.22580043016868773,0.6134622007299205,561.3361617756633,266.25336989531564,55.462434890676214
2020-05-15 18:15:00,32.73318576812744,28.564949989318848,0.950770284454191,0.0,0.0,0.27338963388417015,0.6270046464019522,555.3683281324294,266.59431313934476,55.84197313151564
2020-05-15 18:18:00,17.596269607543945,15.19733476638794,0.9432214358610389,0.0,0.0,0.2884936780913358,0.6346540804423602,546.3636176274455,267.1024635733023,56.41152755915915
2020-05-15 18:21:00,16.356430053710938,13.864490032196045,0.9347531822313521,0.0,0.0,0.30241400495893156,0.6575840793536867,537.2968153138444,267.606852653166,56.981337015911706
2020-05-15 18:23:00,15.794990062713623,12.986004829406738,0.920110675505456,0.0,0.0,0.3117613395702588,0.651544407164576,531.218605218882,267.9411067620567,57.36132895187324
2020-05-15 18:25:00,14.533520221710205,11.767859935760498,0.8167095448892331,0.0,0.0,0.375317084143286,0.6595584430558239,525.114032027659,268.2738143495988,57.741400574013035
2020-05-15 18:27:00,13.020280361175537,10.320309162139893,0.835269455407508,0.0,0.0,0.3645333716438622,0.6492340332180752,518.9836000827233,268.60502346732204,58.121538458782645
2020-05-15 18:29:00,12.190535068511963,9.784826278686523,0.7882867446756545,0.0,0.0,0.38673452233944794,0.6540274566338052,512.827811097647,268.93478156461714,58.50172974389371
2020-05-15 18:31:00,11.552170276641846,9.370201587677002,0.7065090360697421,0.0,0.0,0.38942801766117857,0.635161225935278,506.64717233524635,269.2631350727176,58.881961613732585
2020-05-15 18:33:00,10.642324924468994,8.700975894927979,0.6408710170248733,0.0,0.0,0.4021538126666274,0.6351071300932081,500.4421946564934,269.5901295417598,59.26222141680584
2020-05-15 18:35:00,9.519468307495117,7.927683115005493,0.7086183352217565,0.0,0.0,0.3926344854456283,0.6225887072159164,494.2133925597056,269.91580966834385,59.642496659582655
2020-05-15 18:37:00,8.741227626800537,7.656858921051025,0.7161951937325289,0.0,0.0,0.38768959989071916,0.6086457281918436,487.96128212698494,270.2402194308245,60.022775127970675
2020-05-15 18:39:00,9.039424896240234,8.251659870147705,0.9978850754251999,0.25,0.5,0.2207416088677735,0.6282989461775852,481.6863895270801,270.5634016776649,60.40304436804392
2020-05-15 18:41:00,10.946875095367432,9.915199279785156,0.9963836735229632,0.0,0.0,0.2239609064307331,0.6192438226301386,475.3892384687877,270.8853988068281,60.7832924472593
2020-05-15 18:43:00,14.250589847564697,12.953545093536377,0.9943272299058726,0.25,2.5,0.23250601656596578,0.6126431101068442,469.0703587052494,271.2062523518442,61.16350743550975
2020-05-15 18:45:00,19.41406536102295,17.145129680633545,0.9563961760251044,0.25,523.5,0.2684048183473961,0.5949973531553734,462.7302840184902,271.52600311469723,61.54367752745249
2020-05-15 18:47:00,26.404890060424805,22.667875289916992,0.1918715687850915,0.2,107.5,0.49790690540356103,0.666475682039772,456.3695501696331,271.8446912957241,61.923791164940724
2020-05-15 18:49:00,32.756714820861816,27.795580863952637,0.15724017695704942,0.25,4581.0,0.5023440289444159,0.6565125722234867,449.9887035929669,272.1623560861598,62.30383651885005
2020-05-15 18:51:00,38.55027961730957,32.70841026306152,0.33486653450048354,0.25,18.0,0.4862682359263908,0.6542348749968027,443.5882886781458,272.4790363326719,62.68380225087277
2020-05-15 18:53:00,44.63761520385742,37.83668518066406,0.07515096056437992,0.25,691.0,0.500445910215672,0.700840528725853,437.1688564744741,272.7947701279909,63.06367699563347
2020-05-15 18:55:00,49.99881553649902,42.22355079650879,0.1872466508811053,0.0,0.0,0.4840915929100487,0.6743669027646553,430.7309626961038,273.1095949386977,63.44344948377598
2020-05-15 18:57:00,47.1020393371582,39.4811954498291,0.11100517867045945,0.25,14237.0,0.4830179421674579,0.6941642549108596,424.27516787134863,273.4235476253893,63.82310853771701
2020-05-15 18:59:00,35.38327598571777,29.40707492828369,0.157108213914202,0.25,18777.0,0.48511213756272287,0.6841562650589589,417.8020353943721,273.73666456423797,64.20264319127953
2020-05-15 19:01:00,29.254619598388672,23.98672580718994,0.4538371946391596,0.25,4972.5,0.43102863050103374,0.6494779491984084,411.31214036641956,274.0489812478592,64.58204217848207
2020-05-15 19:03:00,26.15818500518799,21.248854637145996,0.3289218689717149,0.0,9277.0,0.4518299113685214,0.6645999136743446,404.80605683590693,274.3605329308599,64.96129468972077
2020-05-15 19:05:00,18.350339889526367,14.534830093383789,0.4107179773979888,0.25,32439.5,0.4292443612593107,0.6454275763939467,398.28436669869774,274.67135422769064,65.34038985899065
2020-05-15 19:08:00,8.095868587493896,5.804754018783569,0.5264516755087375,0.25,43390.0,0.41288262695126104,0.6222614281902809,388.4738566725826,275.1362911479705,65.90871399109788
2020-05-15 19:10:00,9.148147106170654,6.667578458786011,0.5649048389418018,0.25,29122.5,0.40193833186754924,0.612263304393021,381.9157333156751,275.4454346612889,66.28736881936942
2020-05-15 19:12:00,13.870364665985107,10.691295146942139,0.5615451723793616,0.25,48291.5,0.4062528433041431,0.6260706589204054,375.34409096197805,275.753964860184,66.66582864143335
2020-05-15 19:14:00,17.048190116882324,13.609340190887451,0.5273279523039154,0.0,37470.5,0.41125360748295436,0.6360527099147569,368.75953856796923,276.0619142547472,67.04408298074502
2020-05-15 19:16:00,18.272775650024414,14.788310050964355,0.5021642642204828,0.0,26076.0,0.4009172410080455,0.6333938812584103,362.1626947673128,276.36931480355724,67.42212128174792
